id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
,,12000,12000,12000.0, 36 months,9.49,384.34,B,B2,Technician,8 years,RENT,50000.0,Source Verified,Dec-2014,Fully Paid,n,,,debt_consolidation,Debt consolidation,948xx,CA,8.04,0.0,Jan-1990,1.0,52.0,84.0,10.0,1.0,9566,46.4,30.0,f,0.0,0.0,13829.8811756575,13829.88,12000.0,1829.88,0.0,0.0,0.0,Dec-2017,384.31,,Feb-2019,0.0,52.0,1,Individual,,,,0.0,0.0,11432.0,,,,,,,,,,,,20600.0,,,,6.0,1143.0,2671.0,75.0,0.0,0.0,142.0,298.0,6.0,6.0,12.0,8.0,,6.0,,1.0,3.0,5.0,4.0,5.0,4.0,9.0,13.0,5.0,10.0,0.0,0.0,0.0,3.0,96.7,50.0,1.0,0.0,25873.0,11432.0,10700.0,5273.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,7500,7500,7500.0, 36 months,15.8,262.94,C,C3,Burke Distributing Corporation,4 years,RENT,60000.0,Not Verified,Apr-2013,Fully Paid,n,,  Borrower added on 04/03/13 > I am applying for this loan in order to consolidate my credit cards under one payment and eliminate paying a high interest rate on those credit cards.  I would like to get my payments in order and pay off some of my debt in the next few years through this loan so my finances will be in better order.<br>,credit_card,Consolidate,021xx,MA,14.1,0.0,Jan-2005,0.0,,,9.0,0.0,10439,88.5,11.0,f,0.0,0.0,9465.7391854071,9465.74,7500.0,1965.74,0.0,0.0,0.0,Apr-2016,262.83,,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,44117.0,,,,,,,,,,,,11800.0,,,,4.0,5515.0,502.0,95.0,0.0,0.0,79.0,100.0,11.0,11.0,0.0,11.0,,16.0,,0.0,4.0,6.0,4.0,5.0,3.0,7.0,8.0,6.0,9.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,52521.0,44117.0,10100.0,40721.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,11200,11200,11200.0, 60 months,11.49,246.27,B,B5,Sales Director,8 years,MORTGAGE,130000.0,Not Verified,May-2017,Current,n,,,debt_consolidation,Debt consolidation,565xx,MN,20.7,0.0,Mar-2000,0.0,,,12.0,0.0,29675,71.7,37.0,w,7983.11,7983.11,5164.52,5164.52,3216.89,1947.63,0.0,0.0,0.0,Feb-2019,246.27,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,390565.0,1.0,2.0,0.0,2.0,21.0,56108.0,57.0,1.0,1.0,9544.0,65.0,41400.0,3.0,2.0,0.0,3.0,32547.0,7316.0,74.2,0.0,0.0,126.0,205.0,2.0,2.0,7.0,2.0,,21.0,,0.0,4.0,6.0,4.0,9.0,10.0,7.0,19.0,6.0,12.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,462022.0,85783.0,28400.0,80601.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,18000,18000,18000.0, 60 months,18.99,466.84,D,D4,Commodity code coordinator,10+ years,MORTGAGE,58500.0,Source Verified,Apr-2016,Fully Paid,n,,,debt_consolidation,Debt consolidation,549xx,WI,37.78,0.0,Mar-1995,1.0,,,23.0,0.0,24230,27.2,52.0,w,0.0,0.0,18510.24,18510.24,18000.0,510.24,0.0,0.0,0.0,May-2016,18529.23,,Aug-2016,0.0,,1,Individual,,,,0.0,0.0,226349.0,1.0,3.0,1.0,3.0,2.0,43951.0,81.0,1.0,4.0,14393.0,48.0,89200.0,3.0,8.0,2.0,7.0,10779.0,38144.0,37.4,0.0,0.0,117.0,253.0,7.0,2.0,5.0,17.0,,2.0,,0.0,4.0,6.0,10.0,14.0,11.0,19.0,35.0,6.0,23.0,0.0,0.0,0.0,2.0,100.0,11.1,0.0,0.0,307370.0,68181.0,60900.0,54370.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000.0, 36 months,11.14,328.06,B,B2,Beckman production services,10+ years,MORTGAGE,60000.0,Not Verified,Dec-2012,Fully Paid,n,,,debt_consolidation,Debt consolidation,486xx,MI,16.96,0.0,Aug-1986,0.0,35.0,,11.0,0.0,8137,66.7,45.0,f,0.0,0.0,11319.7627956299,11319.76,10000.0,1319.76,0.0,0.0,0.0,Jun-2014,5743.28,,Dec-2017,0.0,,1,Individual,,,,0.0,0.0,111976.0,,,,,,,,,,,,12200.0,,,,3.0,11198.0,4063.0,66.7,0.0,0.0,117.0,320.0,7.0,7.0,1.0,7.0,60.0,7.0,60.0,0.0,4.0,4.0,5.0,25.0,13.0,6.0,31.0,4.0,11.0,0.0,0.0,0.0,1.0,95.0,80.0,0.0,0.0,125414.0,43950.0,12200.0,43614.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,23000,23000,23000.0, 36 months,8.18,722.65,B,B1,School Psychologist,4 years,MORTGAGE,49000.0,Source Verified,Mar-2015,Fully Paid,n,,,debt_consolidation,Debt consolidation,648xx,MO,25.62,0.0,May-1996,0.0,,,16.0,0.0,13353,15.4,35.0,f,0.0,0.0,25854.4176796639,25854.42,23000.0,2854.42,0.0,0.0,0.0,Aug-2017,6353.32,,May-2018,0.0,,1,Individual,,,,0.0,0.0,52173.0,,,,,,,,,,,,86800.0,,,,2.0,3478.0,71947.0,15.7,0.0,0.0,115.0,226.0,8.0,8.0,3.0,8.0,,4.0,,0.0,3.0,3.0,9.0,12.0,16.0,10.0,16.0,3.0,16.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,135506.0,52173.0,85300.0,48706.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,4000,4000,4000.0, 36 months,16.91,142.44,C,C5,,,RENT,8000.0,Verified,Sep-2018,Current,n,,,moving,Moving and relocation,422xx,KY,92.94,0.0,May-2014,2.0,,,3.0,0.0,3471,77.1,4.0,w,3557.33,3557.33,717.84,717.84,442.67,275.17,0.0,0.0,0.0,Feb-2019,142.44,Mar-2019,Feb-2019,0.0,,1,Joint App,32000.0,23.21,Source Verified,0.0,0.0,31143.0,1.0,1.0,1.0,2.0,4.0,27672.0,98.0,0.0,1.0,2789.0,95.0,4500.0,9.0,0.0,10.0,3.0,10381.0,211.0,93.0,0.0,0.0,17.0,52.0,14.0,4.0,0.0,52.0,,4.0,,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,32637.0,31143.0,3000.0,28137.0,3471.0,May-2014,3.0,0.0,3.0,77.1,1.0,2.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25200,25200,24950.0, 36 months,14.33,865.33,C,C1,SleepMed Inc.,4 years,MORTGAGE,95000.0,Not Verified,Sep-2012,Fully Paid,n,,"  Borrower added on 08/27/12 > I am trying to get ahead in life by paying off all my revolving debt.  I have maintained my debt successfully but haven't been able to pay anything off. I have never been late on any of my payments. With your help, I could possibly rid myself of this debt for good. Thanks for your consideration.<br>",debt_consolidation,Debt consolidation,752xx,TX,21.81,0.0,Apr-2000,0.0,,,19.0,0.0,16128,60.4,50.0,f,0.0,0.0,30503.377516099503,30200.76,25200.0,5303.38,0.0,0.0,0.0,Oct-2014,9754.51,,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,168085.0,,,,,,,,,,,,26700.0,,,,6.0,8847.0,745.0,94.4,0.0,0.0,151.0,131.0,9.0,9.0,2.0,9.0,,11.0,,0.0,7.0,11.0,7.0,13.0,24.0,13.0,24.0,12.0,19.0,0.0,0.0,0.0,3.0,100.0,85.7,0.0,0.0,203054.0,73508.0,13400.0,69854.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000.0, 36 months,12.79,503.9,C,C1,,,RENT,48000.0,Not Verified,Oct-2016,Fully Paid,n,,,debt_consolidation,Debt consolidation,530xx,WI,21.7,0.0,Jan-1988,0.0,,,17.0,0.0,10303,39.3,28.0,f,0.0,0.0,15850.4572072727,15850.46,15000.0,850.46,0.0,0.0,0.0,Mar-2017,13845.52,,Feb-2019,0.0,,1,Individual,,,,0.0,9988.0,19319.0,2.0,1.0,1.0,3.0,4.0,9016.0,55.0,1.0,2.0,2839.0,45.0,26200.0,2.0,0.0,2.0,5.0,1136.0,8148.0,48.8,0.0,0.0,67.0,345.0,6.0,4.0,0.0,29.0,,9.0,,0.0,7.0,10.0,7.0,7.0,10.0,15.0,18.0,10.0,17.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,42645.0,19319.0,15900.0,16445.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000.0, 60 months,12.62,225.6,C,C1,Clerical,10+ years,OWN,40000.0,Source Verified,Jan-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,761xx,TX,14.52,0.0,Jan-2008,0.0,,,9.0,0.0,10549,39.8,20.0,w,0.0,0.0,11215.0718949301,11215.07,10000.0,1215.07,0.0,0.0,0.0,Jan-2019,8726.45,,Jan-2019,0.0,,1,Individual,,,,0.0,800.0,18502.0,0.0,1.0,0.0,1.0,24.0,7953.0,63.0,3.0,9.0,2320.0,47.0,26500.0,0.0,1.0,1.0,10.0,2056.0,13167.0,41.0,0.0,0.0,120.0,117.0,7.0,7.0,0.0,7.0,,7.0,,0.0,6.0,8.0,6.0,9.0,7.0,8.0,13.0,8.0,9.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,39077.0,18502.0,22300.0,12577.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,7200,7200,7200.0, 36 months,11.49,237.4,B,B5,correction officer,4 years,RENT,80000.0,Source Verified,Dec-2016,Current,n,,,debt_consolidation,Debt consolidation,100xx,NY,17.52,0.0,Nov-2004,0.0,,58.0,12.0,1.0,12157,22.1,20.0,w,2467.93,2467.93,5923.51,5923.51,4732.07,1191.44,0.0,0.0,0.0,Feb-2019,237.4,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,22081.0,2.0,2.0,0.0,2.0,13.0,9924.0,33.0,4.0,5.0,4538.0,26.0,55100.0,1.0,3.0,1.0,7.0,1840.0,31062.0,26.7,0.0,0.0,51.0,145.0,2.0,2.0,0.0,2.0,,8.0,,0.0,6.0,8.0,6.0,10.0,3.0,10.0,17.0,8.0,12.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,84995.0,22081.0,42400.0,29895.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000.0, 60 months,13.99,232.64,C,C4,FINANCE ASSISTANT,2 years,MORTGAGE,54000.0,Not Verified,Apr-2015,Fully Paid,n,,,debt_consolidation,Debt consolidation,080xx,NJ,13.61,0.0,Jan-2003,2.0,25.0,,12.0,0.0,3047,29.9,27.0,w,0.0,0.0,10181.8,10181.8,10000.0,181.8,0.0,0.0,0.0,May-2015,10189.57,,Feb-2019,0.0,26.0,1,Individual,,,,0.0,9445.0,148021.0,,,,,,,,,,,,10200.0,,,,6.0,13456.0,865.0,75.3,0.0,0.0,136.0,146.0,2.0,2.0,4.0,13.0,46.0,2.0,46.0,2.0,1.0,3.0,2.0,5.0,7.0,9.0,16.0,3.0,12.0,0.0,0.0,0.0,1.0,88.9,50.0,0.0,0.0,171877.0,15496.0,3500.0,18630.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000.0, 36 months,6.49,459.67,A,A2,Carpenter ,3 years,MORTGAGE,40000.0,Source Verified,Jan-2016,Fully Paid,n,,,debt_consolidation,Debt consolidation,460xx,IN,7.86,0.0,Nov-2002,0.0,,,5.0,0.0,12653,35.0,11.0,w,0.0,0.0,16419.991874301,16419.99,15000.0,1419.99,0.0,0.0,0.0,Dec-2018,11.7,,Nov-2018,0.0,,1,Individual,,,,0.0,0.0,61600.0,0.0,0.0,0.0,0.0,79.0,0.0,,0.0,0.0,8013.0,35.0,36100.0,0.0,3.0,0.0,0.0,15400.0,23447.0,35.0,0.0,0.0,116.0,158.0,75.0,75.0,1.0,76.0,,,,0.0,2.0,2.0,3.0,6.0,2.0,4.0,8.0,2.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,92360.0,12653.0,36100.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,13000,13000,13000.0, 36 months,15.04,450.91,C,C4,Scheduling Manager,1 year,RENT,40000.0,Source Verified,May-2018,Current,n,,,other,Other,945xx,CA,11.01,0.0,Jan-2011,0.0,,,4.0,0.0,6584,54.9,4.0,w,10065.31,10065.31,4236.47,4236.47,2934.69,1301.78,0.0,0.0,0.0,Feb-2019,450.91,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,11899.0,0.0,1.0,0.0,0.0,26.0,5315.0,53.0,0.0,1.0,5172.0,54.0,12000.0,0.0,1.0,2.0,1.0,3966.0,5416.0,54.9,0.0,0.0,26.0,87.0,24.0,24.0,0.0,24.0,,9.0,,0.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,22000.0,11899.0,12000.0,10000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5000,5000,5000.0, 36 months,9.92,161.15,B,B2,,,MORTGAGE,52000.0,Verified,Apr-2018,Current,n,,,other,Other,123xx,NY,13.48,0.0,Dec-2010,0.0,,,4.0,0.0,18048,78.5,10.0,w,3756.26,3756.26,1608.74,1608.74,1243.74,365.0,0.0,0.0,0.0,Feb-2019,161.15,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,27332.0,0.0,1.0,0.0,2.0,13.0,9284.0,65.0,0.0,2.0,0.0,73.0,23000.0,1.0,4.0,0.0,4.0,6833.0,3000.0,0.0,0.0,0.0,88.0,23.0,16.0,13.0,0.0,23.0,,13.0,,0.0,0.0,1.0,1.0,1.0,8.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,37319.0,27332.0,3000.0,14319.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,35000,35000,35000.0, 60 months,8.19,712.87,A,A4,Operation technician ,10+ years,MORTGAGE,100000.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,633xx,MO,10.49,0.0,Nov-2007,0.0,,,7.0,0.0,5018,8.5,26.0,w,34048.77,34048.77,1409.82,1409.82,951.23,458.59,0.0,0.0,0.0,Feb-2019,712.87,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,146618.0,0.0,2.0,0.0,2.0,17.0,28155.0,76.0,1.0,2.0,5018.0,35.0,59000.0,2.0,1.0,1.0,4.0,20945.0,53982.0,8.5,0.0,0.0,132.0,123.0,10.0,10.0,1.0,10.0,,8.0,,0.0,1.0,1.0,4.0,12.0,11.0,4.0,14.0,1.0,7.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,224199.0,33173.0,59000.0,36949.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,11000,11000,11000.0, 36 months,11.53,362.9,B,B5,QA Analyst,1 year,RENT,120000.0,Not Verified,Feb-2015,Fully Paid,n,,,debt_consolidation,Debt consolidation,941xx,CA,4.16,0.0,Jun-2005,1.0,,,9.0,0.0,8316,30.4,12.0,w,0.0,0.0,11918.07,11918.07,10999.99,918.08,0.0,0.0,0.0,Jan-2016,296.12,,Jan-2016,0.0,,1,Individual,,,,0.0,0.0,11446.0,,,,,,,,,,,,27400.0,,,,5.0,1431.0,18780.0,30.4,0.0,0.0,42.0,116.0,10.0,5.0,0.0,10.0,,1.0,,0.0,4.0,5.0,6.0,6.0,3.0,8.0,9.0,5.0,9.0,0.0,0.0,0.0,2.0,100.0,16.7,0.0,0.0,31354.0,11446.0,27000.0,3954.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25000,25000,25000.0, 36 months,7.21,774.34,A,A3,Police Officer,10+ years,MORTGAGE,87000.0,Not Verified,Nov-2017,Fully Paid,n,,,other,Other,786xx,TX,16.32,0.0,Oct-1989,0.0,,,9.0,0.0,3630,8.5,19.0,w,0.0,0.0,26486.11776107,26486.12,25000.0,1486.12,0.0,0.0,0.0,Oct-2018,18752.73,,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,31930.0,1.0,2.0,1.0,1.0,4.0,28300.0,62.0,0.0,1.0,2620.0,36.0,42900.0,0.0,1.0,0.0,2.0,3991.0,39270.0,8.5,0.0,0.0,187.0,336.0,17.0,4.0,0.0,17.0,,,,0.0,3.0,3.0,6.0,8.0,4.0,7.0,15.0,3.0,9.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,88400.0,31930.0,42900.0,45500.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,8900,8900,8900.0, 36 months,5.32,268.03,A,A1,Office Manager,10+ years,RENT,40000.0,Source Verified,Sep-2015,Fully Paid,n,,,credit_card,Credit card refinancing,441xx,OH,12.69,1.0,Jan-1996,0.0,13.0,,13.0,0.0,9267,38.5,27.0,w,0.0,0.0,9640.094834732,9640.09,8900.0,740.09,0.0,0.0,0.0,Sep-2018,267.77,,Feb-2019,0.0,13.0,1,Individual,,,,0.0,0.0,11807.0,,,,,,,,,,,,24100.0,,,,4.0,908.0,7468.0,55.3,0.0,0.0,160.0,236.0,18.0,15.0,2.0,18.0,,12.0,,2.0,3.0,4.0,4.0,9.0,8.0,10.0,17.0,4.0,13.0,0.0,0.0,1.0,0.0,92.6,0.0,0.0,0.0,33666.0,11807.0,16700.0,9566.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,26000,26000,26000.0, 60 months,13.58,599.33,C,C2,Deputy Probation Officer,3 years,MORTGAGE,102000.0,Source Verified,Feb-2018,Current,n,,,debt_consolidation,Debt consolidation,956xx,CA,20.48,0.0,Mar-2006,0.0,24.0,,11.0,0.0,27483,81.3,42.0,w,22102.14,22102.14,7152.73,7152.73,3897.86,3254.87,0.0,0.0,0.0,Feb-2019,599.33,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,321496.0,2.0,5.0,1.0,2.0,6.0,76396.0,78.0,1.0,1.0,11162.0,79.0,33800.0,0.0,9.0,0.0,3.0,29227.0,307.0,98.1,0.0,0.0,142.0,143.0,4.0,4.0,3.0,31.0,,,,0.0,2.0,5.0,2.0,3.0,28.0,5.0,11.0,5.0,11.0,0.0,0.0,0.0,2.0,97.6,100.0,0.0,0.0,347566.0,103879.0,16100.0,87195.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6000,6000,6000.0, 36 months,14.31,205.98,C,C4,Staff Assistant,2 years,RENT,81151.0,Source Verified,Jan-2015,Fully Paid,n,,,debt_consolidation,Debt consolidation,209xx,MD,16.52,0.0,Jul-2006,0.0,25.0,77.0,10.0,2.0,6140,48.7,15.0,f,0.0,0.0,6541.05,6541.05,6000.0,541.05,0.0,0.0,0.0,Nov-2015,7.17,,Feb-2019,0.0,37.0,1,Individual,,,,0.0,2146.0,45661.0,,,,,,,,,,,,12600.0,,,,9.0,4566.0,1098.0,70.3,0.0,0.0,102.0,57.0,2.0,2.0,0.0,7.0,25.0,7.0,25.0,0.0,2.0,4.0,3.0,5.0,5.0,8.0,10.0,4.0,10.0,0.0,0.0,0.0,5.0,80.0,33.3,0.0,0.0,57200.0,45661.0,3700.0,44600.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,7500,7500,7500.0, 36 months,18.99,274.89,D,D4,Accounts Payable,3 years,RENT,50000.0,Source Verified,Feb-2016,Fully Paid,n,,,debt_consolidation,Debt consolidation,852xx,AZ,28.04,0.0,Mar-2006,0.0,,,12.0,0.0,7065,82.2,17.0,w,0.0,0.0,9752.3913893307,9752.39,7500.0,2252.39,0.0,0.0,0.0,May-2018,2613.16,,Jul-2018,0.0,,1,Individual,,,,0.0,0.0,73236.0,3.0,8.0,4.0,4.0,4.0,66171.0,97.0,1.0,2.0,4093.0,95.0,8600.0,6.0,1.0,11.0,6.0,6658.0,1535.0,82.2,0.0,0.0,114.0,118.0,8.0,4.0,0.0,8.0,,5.0,,1.0,3.0,3.0,3.0,3.0,13.0,4.0,4.0,3.0,12.0,0.0,0.0,0.0,5.0,94.1,66.7,0.0,0.0,76826.0,73236.0,8600.0,68226.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000.0, 60 months,20.89,404.88,D,D4,System Administrator,< 1 year,MORTGAGE,120000.0,Source Verified,Sep-2018,Current,n,,,debt_consolidation,Debt consolidation,221xx,VA,13.48,0.0,Mar-2005,2.0,47.0,,6.0,0.0,14652,71.5,12.0,w,14255.76,14255.76,2006.99,2006.99,744.24,1262.75,0.0,0.0,0.0,Feb-2019,404.88,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,3885.0,359025.0,1.0,2.0,1.0,1.0,3.0,48578.0,98.0,0.0,1.0,7995.0,87.0,20500.0,2.0,1.0,4.0,3.0,59838.0,848.0,94.5,0.0,0.0,139.0,162.0,13.0,3.0,3.0,13.0,,0.0,,0.0,2.0,2.0,2.0,4.0,4.0,3.0,5.0,2.0,6.0,0.0,0.0,0.0,1.0,91.7,100.0,0.0,0.0,389356.0,63230.0,15500.0,67220.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,35000,35000,35000.0, 60 months,21.85,963.68,D,D5,Human Resources,4 years,MORTGAGE,55800.0,Verified,May-2018,In Grace Period,n,,,debt_consolidation,Debt consolidation,303xx,GA,13.74,0.0,May-2004,1.0,35.0,,9.0,0.0,9818,42.1,16.0,w,32224.42,32224.42,7672.65,7672.65,2775.58,4848.89,48.18,0.0,0.0,Feb-2019,963.68,Mar-2019,Feb-2019,0.0,48.0,1,Individual,,,,0.0,0.0,136427.0,3.0,1.0,1.0,2.0,4.0,14275.0,95.0,3.0,5.0,994.0,63.0,23300.0,3.0,0.0,4.0,7.0,15159.0,13281.0,7.1,0.0,0.0,161.0,130.0,3.0,3.0,2.0,3.0,35.0,4.0,35.0,0.0,3.0,4.0,5.0,7.0,5.0,6.0,9.0,4.0,9.0,0.0,0.0,0.0,4.0,68.8,0.0,0.0,0.0,180074.0,24093.0,14300.0,15000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,3000,3000,3000.0, 36 months,11.99,99.63,C,C1,Security Officer,3 years,RENT,40000.0,Source Verified,Apr-2016,Fully Paid,n,,,debt_consolidation,Debt consolidation,180xx,PA,21.69,0.0,Aug-2006,0.0,67.0,,9.0,0.0,2675,41.2,22.0,w,0.0,0.0,3269.5732600835,3269.57,3000.0,269.57,0.0,0.0,0.0,Apr-2017,77.64,,Feb-2019,0.0,67.0,1,Individual,,,,0.0,0.0,22136.0,2.0,5.0,1.0,1.0,6.0,19461.0,85.0,2.0,6.0,1732.0,75.0,6500.0,1.0,0.0,1.0,7.0,2460.0,1760.0,49.7,0.0,0.0,103.0,116.0,5.0,5.0,0.0,8.0,,6.0,,6.0,2.0,3.0,3.0,6.0,13.0,4.0,9.0,3.0,9.0,0.0,0.0,0.0,3.0,72.7,33.3,0.0,0.0,29341.0,22136.0,3500.0,22841.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000.0, 60 months,13.66,346.39,C,C3,maintenance,10+ years,RENT,101000.0,Not Verified,Jan-2015,Charged Off,n,,,debt_consolidation,Debt consolidation,775xx,TX,30.35,2.0,Oct-1992,1.0,17.0,,14.0,0.0,57214,58.0,19.0,f,0.0,0.0,14928.32,14928.32,9553.8,5374.52,0.0,0.0,0.0,Oct-2018,379.0,,Oct-2018,0.0,,1,Individual,,,,0.0,0.0,94046.0,,,,,,,,,,,,98600.0,,,,4.0,6718.0,25264.0,68.7,0.0,0.0,102.0,267.0,3.0,3.0,0.0,17.0,17.0,3.0,17.0,0.0,8.0,11.0,8.0,9.0,3.0,12.0,16.0,11.0,14.0,0.0,0.0,0.0,2.0,89.5,62.5,0.0,0.0,145420.0,94046.0,80600.0,46820.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Oct-2018,COMPLETE,Oct-2017,4548.0,50.01,12.0
